Huvudområde;Område;Delområde;Underkonto;År;Region;Värde
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2013;Dalarna;4,326678661
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2013;Gävleborg;0,719502105
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2013;Jämtland Härjedalen;4,056586616
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2013;Jönköping;3,381833634
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2013;Kalmar;4,275806631
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2013;Norrbotten;4,009044404
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2013;Skåne;2,71570849
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2013;Stockholm;0,004623119
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2013;Värmland;3,652100871
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2013;Västerbotten;4,212751616
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2013;Västra Götaland;3,095814212
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2013;Örebro;1,40156625
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2013;Östergötland;4,567795217
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2013;Riket exkl gotland;1,881263948
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2013;Riket;1,870114498
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2014;Dalarna;3,585475954
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2014;Jämtland Härjedalen;1,99931287
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2014;Jönköping;3,267859944
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2014;Kalmar;4,244518205
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2014;Norrbotten;8,000416022
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2014;Stockholm;0,0018198
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2014;Uppsala;2,865805779
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2014;Värmland;3,640454183
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2014;Västerbotten;3,708616339
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2014;Västra Götaland;3,599850981
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2014;Örebro;1,710914454
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2014;Östergötland;3,768335576
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2014;Riket exkl gotland;1,691359521
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2014;Riket;1,681424642
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2015;Jönköping;2,8749098
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2015;Kalmar;4,207355299
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2015;Norrbotten;4,004276567
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2015;Uppsala;2,823550671
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2015;Värmland;3,624449084
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2015;Västerbotten;3,796824336
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2015;Västernorrland;4,100091432
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2015;Västra Götaland;3,639270642
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2015;Örebro;3,436284414
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2015;Östergötland;4,487715999
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2015;Riket exkl gotland;1,633715643
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2015;Riket;1,624197786
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2016;Blekinge;6,311019671
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2016;Jönköping;2,83498944
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2016;Kalmar;4,127098114
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2016;Norrbotten;7,981801493
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2016;Uppsala;2,767223893
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2016;Värmland;3,579943723
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2016;Västerbotten;3,761081085
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2016;Västernorrland;4,072125487
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2016;Västra Götaland;3,588982541
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2016;Östergötland;2,21187556
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2016;Riket exkl gotland;1,610119602
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2016;Riket;1,600775896
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2017;Blekinge;3,764800371
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2017;Dalarna;4,54283368
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2017;Halland;2,231971061
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2017;Jämtland Härjedalen;2,866058161
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2017;Jönköping;3,546904856
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2017;Kalmar;4,106169108
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2017;Norrbotten;7,958773553
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2017;Uppsala;2,7102401
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2017;Värmland;3,566346528
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2017;Västerbotten;4,797645876
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2017;Västernorrland;3,252455604
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2017;Västra Götaland;3,298878901
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2017;Östergötland;3,060136045
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2017;Riket exkl gotland;1,821749686
Hälso- och sjukvård;Tandvård;Allmäntandvård;därav läkemedelskostnader på rekvisition;2017;Riket;1,811201971
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2008;Blekinge;415,0821955
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2008;Dalarna;382,321916
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2008;Gävleborg;265,6682662
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2008;Halland;282,7245105
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2008;Jämtland Härjedalen;321,4178505
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2008;Jönköping;301,2713053
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2008;Kalmar;312,7718008
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2008;Kronoberg;312,8018263
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2008;Norrbotten;384,4967698
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2008;Skåne;227,7062139
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2008;Stockholm;203,9221085
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2008;Sörmland;296,4220033
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2008;Uppsala;300,8514982
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2008;Värmland;373,1152194
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2008;Västerbotten;391,370456
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2008;Västernorrland;302,6301949
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2008;Västmanland;276,028707
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2008;Västra Götaland;308,0500343
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2008;Örebro;269,098517
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2008;Östergötland;241,0384504
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2008;Riket exkl gotland;277,5626715
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2008;Gotland;192,9689145
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2008;Riket;277,041712
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2009;Blekinge;360,4406551
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2009;Dalarna;392,1484225
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2009;Gävleborg;260,6617913
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2009;Halland;276,2570538
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2009;Jämtland Härjedalen;306,2880708
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2009;Jönköping;321,4073157
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2009;Kalmar;261,0865481
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2009;Kronoberg;304,1023793
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2009;Norrbotten;365,4339629
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2009;Skåne;219,269455
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2009;Stockholm;191,7175668
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2009;Sörmland;282,4722267
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2009;Uppsala;277,1935956
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2009;Värmland;373,2749756
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2009;Västerbotten;319,8632362
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2009;Västernorrland;361,4136052
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2009;Västmanland;210,858832
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2009;Västra Götaland;329,9591324
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2009;Örebro;296,1826149
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2009;Östergötland;228,5287493
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2009;Riket exkl gotland;271,5111233
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2009;Gotland;209,7132172
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2009;Riket;271,1325494
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2010;Blekinge;311,9554648
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2010;Dalarna;331,4924904
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2010;Gävleborg;238,6911048
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2010;Halland;273,8042767
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2010;Jämtland Härjedalen;363,174969
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2010;Jönköping;383,7312166
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2010;Kalmar;239,7917238
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2010;Kronoberg;301,7288246
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2010;Norrbotten;386,1485304
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2010;Skåne;199,3502926
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2010;Stockholm;182,4675821
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2010;Sörmland;291,7950195
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2010;Uppsala;264,9740087
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2010;Värmland;417,1774651
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2010;Västerbotten;276,9142954
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2010;Västernorrland;298,4028851
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2010;Västmanland;209,6883951
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2010;Västra Götaland;304,8572515
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2010;Örebro;317,2394105
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2010;Östergötland;244,1823658
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2010;Riket exkl gotland;261,575365
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2010;Gotland;244,4603538
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2010;Riket;261,4712651
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2011;Blekinge;316,6709156
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2011;Dalarna;312,4184188
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2011;Gävleborg;207,916561
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2011;Halland;318,171574
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2011;Jämtland Härjedalen;346,4239622
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2011;Jönköping;353,659114
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2011;Kalmar;248,8309237
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2011;Kronoberg;313,0178604
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2011;Norrbotten;398,318212
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2011;Skåne;220,9008782
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2011;Stockholm;184,9246918
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2011;Sörmland;308,1856305
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2011;Uppsala;268,7298822
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2011;Värmland;393,2264168
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2011;Västerbotten;237,9971271
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2011;Västernorrland;264,293531
Hälso- och sjukvård;Tandvård;Allmäntandvård;Nettokostnad exkl läkemedel;2011;Västmanland;208,4505048
