Huvud_ID;Område ;Indikatornamn;Landsting och regioner;landstingskod;Mätperiod;Värde;Täljare;Nämnare;Konfidensintervall låg gräns;Konfidensintervall hög gräns;Avvikelse riket procent ;Avvikelse riket procent ;;Måttenhet ;Önskad riktning värde ;Målnivå/er SoS/Kval reg;Källa;Kommentar 
;Sammanhållet vårdsystem – god och nära vård;Operationer i dagkirurgi;Gävleborg;21;2016;69,2;54 152;78 265;;;-4,68;-4,7;;Andel (%);Ej angivet ;;Patientregistret, Socialstyrelsen;
;Sammanhållet vårdsystem – god och nära vård;Operationer i dagkirurgi;Västernorrland;22;2016;72,8;48 694;66 845;;;0,36;0,4;;Andel (%);Ej angivet ;;Patientregistret, Socialstyrelsen;
;Sammanhållet vårdsystem – god och nära vård;Operationer i dagkirurgi;Jämtland Härjedalen;23;2016;63,1;21 611;34 241;;;-13,05;-13,0;;Andel (%);Ej angivet ;;Patientregistret, Socialstyrelsen;
;Sammanhållet vårdsystem – god och nära vård;Operationer i dagkirurgi;Västerbotten;24;2016;69,9;52 771;75 468;;;-3,67;-3,7;;Andel (%);Ej angivet ;;Patientregistret, Socialstyrelsen;
;Sammanhållet vårdsystem – god och nära vård;Operationer i dagkirurgi;Norrbotten;25;2016;69,6;47 469;68 228;;;-4,15;-4,2;;Andel (%);Ej angivet ;;Patientregistret, Socialstyrelsen;
;Sammanhållet vårdsystem – god och nära vård;Operationer i dagkirurgi;Riket;46;2016;72,6;2 147 443;2 958 445;;;0,00;0,0;;Andel (%);Ej angivet ;;Patientregistret, Socialstyrelsen;
Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);Ortopedi - rörelseorganens sjukdomar ;Åter till eget boende efter höftfraktur;Stockholms län;01;2016;66;;;;;-4,35;-4,3;;Andel (%);Högt;;Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);
Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);Ortopedi - rörelseorganens sjukdomar ;Åter till eget boende efter höftfraktur;Uppsala län;03;2016;;;;;;;;;Andel (%);Högt;;Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);Uppgift saknas 
Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);Ortopedi - rörelseorganens sjukdomar ;Åter till eget boende efter höftfraktur;Sörmland;04;2016;66;;254;;;-4,35;-4,3;;Andel (%);Högt;;Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);
Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);Ortopedi - rörelseorganens sjukdomar ;Åter till eget boende efter höftfraktur;Östergötland;05;2016;66;;459;;;-4,35;-4,3;;Andel (%);Högt;;Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);
Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);Ortopedi - rörelseorganens sjukdomar ;Åter till eget boende efter höftfraktur;Jönköpings län;06;2016;64;;330;;;-7,25;-7,2;;Andel (%);Högt;;Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);
Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);Ortopedi - rörelseorganens sjukdomar ;Åter till eget boende efter höftfraktur;Kronoberg;07;2016;69;;214;;;0,00;0,0;;Andel (%);Högt;;Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);
Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);Ortopedi - rörelseorganens sjukdomar ;Åter till eget boende efter höftfraktur;Kalmar län;08;2016;70;;231;;;1,45;1,4;;Andel (%);Högt;;Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);
Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);Ortopedi - rörelseorganens sjukdomar ;Åter till eget boende efter höftfraktur;Gotland;09;2016;87;;63;;;26,09;26,1;;Andel (%);Högt;;Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);
Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);Ortopedi - rörelseorganens sjukdomar ;Åter till eget boende efter höftfraktur;Blekinge;10;2016;76;;214;;;10,14;10,1;;Andel (%);Högt;;Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);
Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);Ortopedi - rörelseorganens sjukdomar ;Åter till eget boende efter höftfraktur;Skåne;12;2016;73;;1 355;;;5,80;5,8;;Andel (%);Högt;;Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);
Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);Ortopedi - rörelseorganens sjukdomar ;Åter till eget boende efter höftfraktur;Halland;13;2016;72;;344;;;4,35;4,3;;Andel (%);Högt;;Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);
Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);Ortopedi - rörelseorganens sjukdomar ;Åter till eget boende efter höftfraktur;Västra Götaland;14;2016;73;;1 724;;;5,80;5,8;;Andel (%);Högt;;Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);
Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);Ortopedi - rörelseorganens sjukdomar ;Åter till eget boende efter höftfraktur;Värmland;17;2016;60;;339;;;-13,04;-13,0;;Andel (%);Högt;;Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);
Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);Ortopedi - rörelseorganens sjukdomar ;Åter till eget boende efter höftfraktur;Örebro län;18;2016;66;;400;;;-4,35;-4,3;;Andel (%);Högt;;Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);
Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);Ortopedi - rörelseorganens sjukdomar ;Åter till eget boende efter höftfraktur;Västmanland;19;2016;71;;320;;;2,90;2,9;;Andel (%);Högt;;Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);
Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);Ortopedi - rörelseorganens sjukdomar ;Åter till eget boende efter höftfraktur;Dalarna;20;2016;66;;537;;;-4,35;-4,3;;Andel (%);Högt;;Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);
Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);Ortopedi - rörelseorganens sjukdomar ;Åter till eget boende efter höftfraktur;Gävleborg;21;2016;66;;370;;;-4,35;-4,3;;Andel (%);Högt;;Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);
Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);Ortopedi - rörelseorganens sjukdomar ;Åter till eget boende efter höftfraktur;Västernorrland;22;2016;;;;;;;;;Andel (%);Högt;;Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);Uppgift saknas 
Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);Ortopedi - rörelseorganens sjukdomar ;Åter till eget boende efter höftfraktur;Jämtland Härjedalen;23;2016;;;;;;;;;Andel (%);Högt;;Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);Uppgift saknas 
Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);Ortopedi - rörelseorganens sjukdomar ;Åter till eget boende efter höftfraktur;Västerbotten;24;2016;73;;168;;;5,80;5,8;;Andel (%);Högt;;Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);
Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);Ortopedi - rörelseorganens sjukdomar ;Åter till eget boende efter höftfraktur;Norrbotten;25;2016;;;;;;;;;Andel (%);Högt;;Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);Uppgift saknas 
Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);Ortopedi - rörelseorganens sjukdomar ;Åter till eget boende efter höftfraktur;Riket;46;2016;69;;8 356;;;0,00;0,0;;Andel (%);Högt;;Nationellt kvalitetsregister för höftfrakturpatienter och deras behandling (RIKSHÖFT);
;Ortopedi - rörelseorganens sjukdomar ;Genomförda första besök inom 90 dagar i ortopedisk vård;Stockholms län;01;2017;97,1;59 827;61 644;;;18,91;18,9;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Ortopedi - rörelseorganens sjukdomar ;Genomförda första besök inom 90 dagar i ortopedisk vård;Uppsala län;03;2017;63,4;4 510;7 113;;;-22,32;-22,3;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Ortopedi - rörelseorganens sjukdomar ;Genomförda första besök inom 90 dagar i ortopedisk vård;Sörmland;04;2017;63,1;4 639;7 348;;;-22,65;-22,7;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Ortopedi - rörelseorganens sjukdomar ;Genomförda första besök inom 90 dagar i ortopedisk vård;Östergötland;05;2017;95,7;7 785;8 135;;;17,25;17,2;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Ortopedi - rörelseorganens sjukdomar ;Genomförda första besök inom 90 dagar i ortopedisk vård;Jönköpings län;06;2017;91,6;8 333;9 099;;;12,20;12,2;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Ortopedi - rörelseorganens sjukdomar ;Genomförda första besök inom 90 dagar i ortopedisk vård;Kronoberg;07;2017;84,6;3 019;3 570;;;3,61;3,6;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Ortopedi - rörelseorganens sjukdomar ;Genomförda första besök inom 90 dagar i ortopedisk vård;Kalmar län;08;2017;99,6;6 995;7 023;;;22,03;22,0;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Ortopedi - rörelseorganens sjukdomar ;Genomförda första besök inom 90 dagar i ortopedisk vård;Gotland;09;2017;91,9;2 264;2 464;;;12,57;12,6;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Ortopedi - rörelseorganens sjukdomar ;Genomförda första besök inom 90 dagar i ortopedisk vård;Blekinge;10;2017;78,9;3 774;4 784;;;-3,35;-3,3;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Ortopedi - rörelseorganens sjukdomar ;Genomförda första besök inom 90 dagar i ortopedisk vård;Skåne;12;2017;87,2;32 926;37 778;;;6,78;6,8;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Ortopedi - rörelseorganens sjukdomar ;Genomförda första besök inom 90 dagar i ortopedisk vård;Halland;13;2017;97,5;5 828;5 979;;;19,42;19,4;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Ortopedi - rörelseorganens sjukdomar ;Genomförda första besök inom 90 dagar i ortopedisk vård;Västra Götaland;14;2017;68,6;24 867;36 261;;;-15,98;-16,0;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Ortopedi - rörelseorganens sjukdomar ;Genomförda första besök inom 90 dagar i ortopedisk vård;Värmland;17;2017;60,6;3 284;5 421;;;-25,78;-25,8;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Ortopedi - rörelseorganens sjukdomar ;Genomförda första besök inom 90 dagar i ortopedisk vård;Örebro län;18;2017;88,3;5 630;6 374;;;8,22;8,2;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Ortopedi - rörelseorganens sjukdomar ;Genomförda första besök inom 90 dagar i ortopedisk vård;Västmanland;19;2017;57,3;3 053;5 328;;;-29,80;-29,8;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Ortopedi - rörelseorganens sjukdomar ;Genomförda första besök inom 90 dagar i ortopedisk vård;Dalarna;20;2017;63,2;4 008;6 344;;;-22,60;-22,6;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Ortopedi - rörelseorganens sjukdomar ;Genomförda första besök inom 90 dagar i ortopedisk vård;Gävleborg;21;2017;82,3;7 025;8 536;;;0,83;0,8;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Ortopedi - rörelseorganens sjukdomar ;Genomförda första besök inom 90 dagar i ortopedisk vård;Västernorrland;22;2017;54,8;2 308;4 210;;;-32,83;-32,8;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Ortopedi - rörelseorganens sjukdomar ;Genomförda första besök inom 90 dagar i ortopedisk vård;Jämtland Härjedalen;23;2017;45,7;1 446;3 164;;;-44,01;-44,0;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Ortopedi - rörelseorganens sjukdomar ;Genomförda första besök inom 90 dagar i ortopedisk vård;Västerbotten;24;2017;60,2;3 353;5 571;;;-26,26;-26,3;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Ortopedi - rörelseorganens sjukdomar ;Genomförda första besök inom 90 dagar i ortopedisk vård;Norrbotten;25;2017;44,2;2 521;5 700;;;-45,81;-45,8;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Ortopedi - rörelseorganens sjukdomar ;Genomförda första besök inom 90 dagar i ortopedisk vård;Riket;46;2017;81,6;197 395;241 846;;;0,00;0,0;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Ortopedi - rörelseorganens sjukdomar ;Omoperation efter total höftprotesoperation;Stockholms län;01;2016-2017;2,2;;;1,9;2,5;8,85;8,9;;Andel (%);Lågt;;Svenska Höftprotesregistret (SHPR);
;Ortopedi - rörelseorganens sjukdomar ;Omoperation efter total höftprotesoperation;Uppsala län;03;2016-2017;2,5;;;1,8;3,2;22,35;22,3;;Andel (%);Lågt;;Svenska Höftprotesregistret (SHPR);
;Ortopedi - rörelseorganens sjukdomar ;Omoperation efter total höftprotesoperation;Sörmland;04;2016-2017;3,3;;;2,4;4,3;62,79;62,8;;Andel (%);Lågt;;Svenska Höftprotesregistret (SHPR);
;Ortopedi - rörelseorganens sjukdomar ;Omoperation efter total höftprotesoperation;Östergötland;05;2016-2017;1,6;;;1,1;2,1;-22,35;-22,3;;Andel (%);Lågt;;Svenska Höftprotesregistret (SHPR);
;Ortopedi - rörelseorganens sjukdomar ;Omoperation efter total höftprotesoperation;Jönköpings län;06;2016-2017;2,2;;;1,5;2,8;5,82;5,8;;Andel (%);Lågt;;Svenska Höftprotesregistret (SHPR);
;Ortopedi - rörelseorganens sjukdomar ;Omoperation efter total höftprotesoperation;Kronoberg;07;2016-2017;2,6;;;1,5;3,7;26,89;26,9;;Andel (%);Lågt;;Svenska Höftprotesregistret (SHPR);
;Ortopedi - rörelseorganens sjukdomar ;Omoperation efter total höftprotesoperation;Kalmar län;08;2016-2017;1,1;;;0,6;1,6;-45,87;-45,9;;Andel (%);Lågt;;Svenska Höftprotesregistret (SHPR);
;Ortopedi - rörelseorganens sjukdomar ;Omoperation efter total höftprotesoperation;Gotland;09;2016-2017;2,2;;;0,8;3,6;7,58;7,6;;Andel (%);Lågt;;Svenska Höftprotesregistret (SHPR);
;Ortopedi - rörelseorganens sjukdomar ;Omoperation efter total höftprotesoperation;Blekinge;10;2016-2017;3,2;;;2,0;4,3;54,28;54,3;;Andel (%);Lågt;;Svenska Höftprotesregistret (SHPR);
;Ortopedi - rörelseorganens sjukdomar ;Omoperation efter total höftprotesoperation;Skåne;12;2016-2017;1,5;;;1,2;1,8;-26,06;-26,1;;Andel (%);Lågt;;Svenska Höftprotesregistret (SHPR);
;Ortopedi - rörelseorganens sjukdomar ;Omoperation efter total höftprotesoperation;Halland;13;2016-2017;2,4;;;1,8;3,1;19,51;19,5;;Andel (%);Lågt;;Svenska Höftprotesregistret (SHPR);
;Ortopedi - rörelseorganens sjukdomar ;Omoperation efter total höftprotesoperation;Västra Götaland;14;2016-2017;2,0;;;1,7;2,3;-1,61;-1,6;;Andel (%);Lågt;;Svenska Höftprotesregistret (SHPR);
;Ortopedi - rörelseorganens sjukdomar ;Omoperation efter total höftprotesoperation;Värmland;17;2016-2017;3,6;;;2,7;4,5;78,34;78,3;;Andel (%);Lågt;;Svenska Höftprotesregistret (SHPR);
;Ortopedi - rörelseorganens sjukdomar ;Omoperation efter total höftprotesoperation;Örebro län;18;2016-2017;1,8;;;1,1;2,5;-11,74;-11,7;;Andel (%);Lågt;;Svenska Höftprotesregistret (SHPR);
;Ortopedi - rörelseorganens sjukdomar ;Omoperation efter total höftprotesoperation;Västmanland;19;2016-2017;3,1;;;2,0;4,3;53,69;53,7;;Andel (%);Lågt;;Svenska Höftprotesregistret (SHPR);
;Ortopedi - rörelseorganens sjukdomar ;Omoperation efter total höftprotesoperation;Dalarna;20;2016-2017;1,8;;;1,1;2,4;-14,18;-14,2;;Andel (%);Lågt;;Svenska Höftprotesregistret (SHPR);
;Ortopedi - rörelseorganens sjukdomar ;Omoperation efter total höftprotesoperation;Gävleborg;21;2016-2017;1,7;;;1,1;2,3;-17,60;-17,6;;Andel (%);Lågt;;Svenska Höftprotesregistret (SHPR);
;Ortopedi - rörelseorganens sjukdomar ;Omoperation efter total höftprotesoperation;Västernorrland;22;2016-2017;1,5;;;0,8;2,1;-28,61;-28,6;;Andel (%);Lågt;;Svenska Höftprotesregistret (SHPR);
;Ortopedi - rörelseorganens sjukdomar ;Omoperation efter total höftprotesoperation;Jämtland Härjedalen;23;2016-2017;2,5;;;1,4;3,5;21,66;21,7;;Andel (%);Lågt;;Svenska Höftprotesregistret (SHPR);
;Ortopedi - rörelseorganens sjukdomar ;Omoperation efter total höftprotesoperation;Västerbotten;24;2016-2017;2,0;;;1,3;2,7;0,00;0,0;;Andel (%);Lågt;;Svenska Höftprotesregistret (SHPR);
;Ortopedi - rörelseorganens sjukdomar ;Omoperation efter total höftprotesoperation;Norrbotten;25;2016-2017;0,6;;;0,2;0,9;-72,67;-72,7;;Andel (%);Lågt;;Svenska Höftprotesregistret (SHPR);
;Ortopedi - rörelseorganens sjukdomar ;Omoperation efter total höftprotesoperation;Riket;46;2016-2017;2,0;;;1,9;2,2;0,00;0,0;;Andel (%);Lågt;;Svenska Höftprotesregistret (SHPR);
;Ortopedi - rörelseorganens sjukdomar ;Genomförda operationer/åtgärder inom 90 dagar i ortopedisk vård;Stockholms län;01;2017;86,5;15 386;17 783;;;10,19;10,2;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Ortopedi - rörelseorganens sjukdomar ;Genomförda operationer/åtgärder inom 90 dagar i ortopedisk vård;Uppsala län;03;2017;86,2;3 152;3 657;;;9,77;9,8;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Ortopedi - rörelseorganens sjukdomar ;Genomförda operationer/åtgärder inom 90 dagar i ortopedisk vård;Sörmland;04;2017;76,3;1 765;2 314;;;-2,86;-2,9;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Ortopedi - rörelseorganens sjukdomar ;Genomförda operationer/åtgärder inom 90 dagar i ortopedisk vård;Östergötland;05;2017;90,4;3 653;4 040;;;15,16;15,2;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
;Ortopedi - rörelseorganens sjukdomar ;Genomförda operationer/åtgärder inom 90 dagar i ortopedisk vård;Jönköpings län;06;2017;85,0;2 520;2 963;;;8,32;8,3;;Andel (%);Högt;;Väntetider i vården, Sveriges Kommuner och Landsting;
